vault_address,vault_name,chain_id,timestamp,date,tvl_usd,total_assets_raw
0xd63070114470f685b75b74d60eec7c1113d33a3d,MEV Capital USDC,1,1762041600,2025-11-02,300179134.73818415,300245082812379
0xd63070114470f685b75b74d60eec7c1113d33a3d,MEV Capital USDC,1,1761955200,2025-11-01,304660394.5510217,304747616207763
0xd63070114470f685b75b74d60eec7c1113d33a3d,MEV Capital USDC,1,1761868800,2025-10-31,298730410.3061282,298789483780829
0xd63070114470f685b75b74d60eec7c1113d33a3d,MEV Capital USDC,1,1761782400,2025-10-30,297024134.27123576,297083550981432
0xd63070114470f685b75b74d60eec7c1113d33a3d,MEV Capital USDC,1,1761696000,2025-10-29,292895640.0070466,292924589739155
0xd63070114470f685b75b74d60eec7c1113d33a3d,MEV Capital USDC,1,1761609600,2025-10-28,298621789.251863,298660017734133
0xd63070114470f685b75b74d60eec7c1113d33a3d,MEV Capital USDC,1,1761523200,2025-10-27,287462891.45461434,287500033583953
0xd63070114470f685b75b74d60eec7c1113d33a3d,MEV Capital USDC,1,1761436800,2025-10-26,290676648.2178118,290716127467922
0xd63070114470f685b75b74d60eec7c1113d33a3d,MEV Capital USDC,1,1761350400,2025-10-25,295687290.4198924,295716624690486
0xd63070114470f685b75b74d60eec7c1113d33a3d,MEV Capital USDC,1,1761264000,2025-10-24,295683592.5670254,295717780196440
0xd63070114470f685b75b74d60eec7c1113d33a3d,MEV Capital USDC,1,1761177600,2025-10-23,305383267.36391926,305443459246563
0xd63070114470f685b75b74d60eec7c1113d33a3d,MEV Capital USDC,1,1761091200,2025-10-22,299291911.072108,299347502115111
0xd63070114470f685b75b74d60eec7c1113d33a3d,MEV Capital USDC,1,1761004800,2025-10-21,298517709.61571103,298547484304373
0xd63070114470f685b75b74d60eec7c1113d33a3d,MEV Capital USDC,1,1760918400,2025-10-20,297769653.4475441,297822919224333
0xd63070114470f685b75b74d60eec7c1113d33a3d,MEV Capital USDC,1,1760832000,2025-10-19,304874858.3455545,304884017061427
0xd63070114470f685b75b74d60eec7c1113d33a3d,MEV Capital USDC,1,1760745600,2025-10-18,304569486.58604103,304611943398712
0xd63070114470f685b75b74d60eec7c1113d33a3d,MEV Capital USDC,1,1760659200,2025-10-17,303305810.1221719,303338479676433
0xd63070114470f685b75b74d60eec7c1113d33a3d,MEV Capital USDC,1,1760572800,2025-10-16,283873441.912207,283929732696018
0xd63070114470f685b75b74d60eec7c1113d33a3d,MEV Capital USDC,1,1760486400,2025-10-15,286558286.1714829,286613440021574
0xd63070114470f685b75b74d60eec7c1113d33a3d,MEV Capital USDC,1,1760400000,2025-10-14,272954612.15255594,273003752828065
0xd63070114470f685b75b74d60eec7c1113d33a3d,MEV Capital USDC,1,1760313600,2025-10-13,258179523.30324838,258192866710600
0xd63070114470f685b75b74d60eec7c1113d33a3d,MEV Capital USDC,1,1760227200,2025-10-12,252901420.19989628,252913458880539
0xd63070114470f685b75b74d60eec7c1113d33a3d,MEV Capital USDC,1,1760140800,2025-10-11,256912065.99692127,256893847085286
0xd63070114470f685b75b74d60eec7c1113d33a3d,MEV Capital USDC,1,1760054400,2025-10-10,287599755.57254916,287678749280314
0xd63070114470f685b75b74d60eec7c1113d33a3d,MEV Capital USDC,1,1759968000,2025-10-09,311877030.56724906,311967859795993
0xd63070114470f685b75b74d60eec7c1113d33a3d,MEV Capital USDC,1,1759881600,2025-10-08,316455829.53779244,316538227603820
0xd63070114470f685b75b74d60eec7c1113d33a3d,MEV Capital USDC,1,1759795200,2025-10-07,317750934.7981544,317812729469923
0xd63070114470f685b75b74d60eec7c1113d33a3d,MEV Capital USDC,1,1759708800,2025-10-06,311997123.414804,312059526775751
0xd63070114470f685b75b74d60eec7c1113d33a3d,MEV Capital USDC,1,1759622400,2025-10-05,329039607.8389571,329136587024332
0xd63070114470f685b75b74d60eec7c1113d33a3d,MEV Capital USDC,1,1759536000,2025-10-04,311488157.08885086,311594716249914
0xd63070114470f685b75b74d60eec7c1113d33a3d,MEV Capital USDC,1,1759449600,2025-10-03,315840845.4362347,315927535952100
0xd63070114470f685b75b74d60eec7c1113d33a3d,MEV Capital USDC,1,1759363200,2025-10-02,301399744.6886843,301493298059072
0xd63070114470f685b75b74d60eec7c1113d33a3d,MEV Capital USDC,1,1759276800,2025-10-01,303174694.68635625,303284265225697
